FlowDuration,TotalFwdPackets,TotalBackwardPackets,FwdPacketLengthMean,BwdPacketLengthMean,FlowBytesPerSec,FlowPacketsPerSec,Label
689945,126,4841,120.58260715388097,494.6399725531925,772873.9363818531,794.1627088376096,1
688106,4066,4196,116.78368053430549,27.37249112979756,338969.9261728214,202.46754209575002,0
513759,4313,2556,34.09330988273135,177.50763306812334,143081.3954173139,959.0439968714078,0
940598,3869,2306,93.56213520525087,240.9500835549887,857889.1852462399,502.4027934801267,1
983610,1209,4509,277.77478494280996,251.5667773741599,308860.8992364632,916.9787490185026,0
365891,3250,1089,145.68053641887224,157.96791119281838,658855.4042268422,706.7652818616311,0
445102,919,2643,208.697391164574,364.620124548784,566443.6850866266,722.4334230224131,0
36632,3924,1178,188.43344017359425,437.37353674448735,471756.30939087435,85.04362130607113,1
766578,4404,4917,437.9524624999473,469.3596509889315,495819.4726485391,219.99112689693067,0
72992,1970,4758,452.6494995052577,402.54668839976307,732237.9140922875,8.814833294472635,1
4015,2794,2995,246.47848582793003,425.2900986532997,87772.91412344057,716.1276404767375,0
273238,892,560,165.0779751578022,275.27265030999774,668180.6619579052,344.43828842850996,0
18071,4471,2965,53.400352001181815,412.9441132134073,895812.1013985787,786.6525160763468,0
822210,2034,1272,476.7014396910475,151.75195457397612,57788.19701986415,338.9362199370263,0
56959,1365,1814,30.113472450148727,199.2393810546072,140653.33923366675,819.3337522988611,1
82075,129,2916,148.82513878414022,158.45650690927215,716631.9367020314,130.69825374831302,1
535018,1015,610,149.03310058500207,233.6936677239627,437281.64824461757,173.37315675750818,0
755074,1800,2462,160.20064307010745,142.7898081193182,403548.6208136884,340.8765395839365,1
176090,4613,4121,82.14342163620464,480.8057211272234,136966.63454423586,408.4873888822733,1
197393,1519,284,391.58071546184857,156.42231400283407,506770.0407177881,348.7028108429784,0
158824,4182,2929,61.24893098299461,49.02226905546991,126545.31119637724,763.6470325232199,0
630153,1199,4397,317.4533295765814,263.4085830252067,476620.4563105404,96.9513926267147,0
393003,3874,1092,61.923013352908725,28.549539222588184,763615.2989616568,351.21701963848807,0
733430,2475,817,35.26781879647828,55.27158315429026,258264.3578871635,837.2399995154593,0
498864,3486,83,454.71475184293826,109.69469459812315,480786.1681797273,66.797077262172,0
367655,4050,1921,95.06438315935284,232.17512494107083,992015.9693968357,942.3435076713574,0
579037,3720,3492,410.6250772798521,216.62546615451396,686650.4233540372,986.3168422720129,1
530090,303,3145,272.3154355535679,399.84593100139557,841356.7713051985,88.5681738250801,1
150263,3953,2094,38.9282598043848,369.7373269420567,414847.60656054574,291.272522255737,0
442906,4684,4714,477.72409571903376,213.15914699535065,767860.9231258553,372.40066603535615,0
235363,987,176,123.48058349594626,166.85210378781494,40509.172941321835,776.3913686527261,0
444210,1864,2705,429.8226726763032,158.2343920307493,122911.18254224498,595.9268121167338,0
553881,4441,4938,84.40500289228208,386.9975436470045,203070.59292006213,644.3657004925674,0
797080,4910,370,426.97144107092646,26.03620311063487,401951.9246152196,757.509822818506,0
664077,3073,1819,6.614406452646993,6.410824755302913,845744.8783257632,117.97899943702572,0
219964,3125,2102,255.89022828474035,397.772195963324,346266.0507879305,833.2094569102624,0
480762,1328,4786,384.7212897107784,238.57318799452466,654621.1935154629,705.619804180144,0
248711,2409,3491,467.3977587463917,65.44056927678798,709314.2948034834,577.3417251963702,0
220985,3674,1780,454.6010681032435,117.78296729725064,586182.3540883414,889.7353347830567,1
897060,3292,1365,409.8124347738225,466.2519765486913,357241.9681701362,700.3063538838071,1
856749,4034,4463,444.09567483065206,429.751487812449,577053.3417135443,201.69996263102541,0
782356,704,3343,99.60984291853825,354.8925251119863,342265.59278974624,429.7453810756667,0
264513,575,4740,142.09214785586437,241.11261516866327,83873.73855201207,494.0428669357333,0
601864,3233,3677,144.48426246052927,260.1618130956929,992803.9781860145,55.21762675040564,0
268800,4784,2427,188.5269655008494,487.6222676419793,127182.45363251091,954.6375133600558,0
237550,2633,73,196.66033519259435,482.8852219421436,72348.38383605736,128.57726079687848,0
594320,3829,2963,272.27766232733774,107.63452289291713,878530.7492071559,697.4612672267268,1
993934,3231,860,79.93988168322069,405.5522831526591,301834.66089289513,506.23103609088014,0
484300,489,3857,345.62333189299466,98.6213330835084,650296.9740735076,25.632249884422585,1
612211,1348,4139,83.78326965225324,106.7687389419757,329005.72966223286,924.7474758643617,0
448983,3682,2425,155.15424105227376,338.0465170822884,391454.27079447114,851.8368088189332,0
124047,3174,1065,251.67256530307702,202.5005492937742,262112.9720167965,524.2579279038355,0
406620,4590,2218,398.22028076173865,465.7722035532601,343044.0057930102,228.94233613944525,0
32098,1668,4018,369.73461661936363,44.50486744800442,410700.40058654314,121.62289068009424,0
996162,1638,2260,322.76717820526113,255.76282040474652,720416.0690923429,363.3924794321266,0
666327,4115,3752,77.88663029008508,459.26076522156063,511536.1942347918,255.4282810460905,0
649151,3554,2087,273.52267280778887,452.05683023975257,943565.2171569769,506.69120100629874,0
230230,1001,369,43.72325089994272,78.26460670787061,41880.39383877551,966.4092961234289,0
118835,851,2805,188.68158839832537,183.31885004822823,503068.32263202814,574.9534932296414,1
93849,1389,151,206.7582651449796,309.56070002334815,584224.7888317181,889.9310558900979,0
52922,3713,1135,19.905719722876913,79.6974423857011,920196.9860742739,650.8788374957772,0
705087,1368,2785,136.9940497349859,484.01108602286934,49158.52362142759,475.24652658720044,0
650430,822,4165,477.8247336332447,457.37466436383016,573499.584935216,854.6075627333712,1
705661,455,2347,476.81630391484475,83.4750895172346,853629.9285279571,471.3681101729975,0
284822,1625,4898,176.16352712626966,60.57773063049271,241927.72811923656,868.628170510361,0
55610,2773,2251,21.550054474162028,42.704241404132645,876292.3485239374,291.5767695757653,0
227898,3727,61,89.54746966409077,454.7218320183156,19043.409274291822,128.81307376298813,0
974166,3148,3011,196.10889671677006,96.8119048977304,732454.6291337297,855.3144643629383,0
31025,4090,3902,473.8898489846149,208.14246427217736,933113.221168653,587.4151637926668,1
70314,4807,1338,70.59953176859246,224.4256828260015,657197.6616400622,889.0923982489601,1
389958,2191,1185,381.7579218341061,299.50552210678376,439029.24398044794,937.8272069923833,0
184079,917,4427,54.34126968734604,35.86767187371248,44881.01647271802,53.62839037144917,0
357430,3987,1552,490.62878869563843,113.37930870025798,920113.8133226287,500.96930185886833,0
932843,2876,4434,190.80824955456748,465.74519345946305,470296.2226915748,374.96454907452926,0
461244,1441,1630,387.617269449528,454.20505363428475,28996.74433594801,625.8583970701171,1
113633,4401,1328,171.2955414055659,390.6453237028461,689821.0713287619,793.5911972023235,0
997640,736,1527,313.8344385794044,9.700622809107717,481837.2535762582,280.59021597436896,0
937013,3569,1674,96.00804237001836,163.50338424805105,124345.31744241073,556.7983843731716,0
251452,3339,1362,73.01050964848127,313.97936767145393,214271.8093102596,708.7285799048996,1
3052,3016,1574,469.03206978406564,137.59510588673785,64490.680455846275,134.431082835734,0
704108,2890,2687,458.82363895221675,454.7933475268887,574293.5397085736,814.0669059512669,0
376837,962,4371,443.73447010644117,316.9447309162209,622029.4792520092,606.1095998529731,0
611524,2990,2367,312.71672508329675,35.9533586582228,505742.2983554444,949.5374371136518,0
971526,3849,3758,404.1341056081391,454.50279441785153,817102.133002615,339.5289191306933,1
721773,1027,2435,34.518468455687454,478.8833290881113,861008.8213080136,108.14594233719865,0
189408,3866,1994,167.39452094533956,38.856209195862746,615624.3966831266,506.5012010369253,0
449396,2864,870,156.8515623785781,266.18011743065745,12756.479707430546,85.81077170943885,0
949598,2502,1015,317.8226609763066,151.68214110708522,695229.6557477356,969.5265233240068,1
462895,1948,1912,177.97888673532026,196.41953824070117,417999.21692035155,38.68495825719154,0
211811,1178,603,74.2533908218404,89.82560897767094,565557.483226387,753.503901107308,0
957239,4761,3822,298.23353770677187,289.03605100620626,649080.6020188844,525.102398142244,0
727976,12,691,407.19196033454074,478.9896766244453,350236.61432707676,368.6206524982887,0
73524,4400,494,191.0617472299866,251.53630013580454,917098.5051717942,65.84216450865466,1
760464,3365,490,66.13435754924085,41.45729069724058,133974.8667497812,622.1669241736078,1
94477,3023,2557,98.34409865641153,310.0006667387042,671511.8072810374,585.2203293909553,0
233842,3372,4486,118.74165258469199,170.1114972256285,4359.579956580428,280.88327306759976,0
803452,2831,295,149.94879649726812,427.9625947956489,924651.1054051808,910.2217014103121,1
870046,43,4028,321.39753525315456,217.33907415823512,112504.1332380915,304.11000734283687,0
222867,944,2844,300.4727422688595,96.4198044711228,94884.23014757464,449.72541059210613,0
86673,2391,2913,348.0399307835196,95.55281134557248,333007.63305224426,543.7624559186556,0
598136,2546,1718,181.2509922657566,384.3820903605802,373566.2860390806,100.23187817628609,0
344895,2412,2597,411.99882593998916,132.79379915367994,214300.0723228786,932.1617192136323,0
734995,4987,4745,102.04383057788013,383.61669707961147,585121.6609271247,374.5361524510411,1
28252,1005,1874,234.52037375907696,102.9436553832997,442914.0980419636,80.77921387434361,1
627770,21,4664,400.4693607707151,160.8431843506547,34175.58904108742,387.29117367532996,0
374711,407,3259,90.07932386630962,232.7434862198497,319652.06225530064,600.2025470925807,0
550234,1015,2818,54.931556870391475,471.59792484672533,810432.9135731704,513.6526718213296,0
877285,4432,445,441.84198384399485,465.8657123769123,689701.5348618686,694.541974037274,0
32218,1839,3642,171.46483137959794,103.4359377111439,724870.8535798804,55.48394206791063,0
8309,3189,4459,341.935062454516,179.1095206215364,698116.9240835236,284.54061027205614,0
268094,715,742,12.67430213196924,74.69969422688617,310973.0213830333,819.2305768401022,1
183063,4147,2042,345.0234442047248,254.99253965674856,99663.92207677588,79.89368779136086,1
394367,3855,680,158.05065577348526,230.29127534733328,272467.184033096,855.4859546959576,0
744841,4420,2468,27.87042679372087,450.3800812253662,831785.3001851593,91.89609207710625,0
100236,4885,3698,304.9063807740585,465.0026888955363,980470.7977830711,834.4542148916962,0
74741,141,1359,120.40190803658662,191.78369550364604,493847.0147415613,360.7884010787267,1
378497,4566,63,193.40362102594,245.8689715094947,9700.35492304222,612.2090632572158,0
853050,4883,2560,40.290406143256796,448.11812457306655,140044.81213422903,152.88711564799817,0
750202,964,3770,73.58162554747267,403.35390387253074,322080.57531626575,66.16872172518084,0
803329,373,4352,148.9886177479219,1.8281556723246384,578585.3485929498,215.9382040201351,1
917231,3636,135,44.87975028007857,160.02978209179125,75093.64580531396,127.85381790869555,1
177248,2542,3645,455.4131323431576,210.88712096806296,943357.2987098816,312.4058976796318,0
663166,3611,4971,3.023521591989209,114.85814184161586,365083.6732844007,514.3832465110202,1
529526,1693,4918,241.93010943215572,99.78580794796937,912584.217924823,588.7594635650095,0
20057,106,2136,61.62372906627572,18.892253297839833,780521.8027570217,789.8681073797429,0
176616,1682,3279,153.83954473897427,321.68486253488027,755437.2725155811,656.2398932483586,1
187629,4098,823,463.02977990913274,131.25514524158282,606719.5797822321,608.758325129553,1
638837,4017,3075,80.84727663699343,26.173589215656545,626783.8170518446,411.7820274857746,0
373633,2637,2982,482.9161598591663,115.48965526403182,638003.2352162481,473.8084349601387,0
134416,2138,121,102.89718849471086,400.9569764180633,628721.3870255821,414.52082939018106,1
406717,3417,1638,370.7830542334148,425.7445908232733,553728.2313983613,842.1660300613831,1
446439,4446,925,273.33863244865586,241.53312259665134,986414.0184828889,230.00045254839983,1
553664,3531,645,442.2393637983796,208.03533520434308,732290.5674256961,5.7209315419646245,0
665023,1287,2033,276.9966277515655,488.9268467508909,776946.3883925212,651.3198972262393,1
541253,3180,2762,267.27960957815435,100.28232979403495,872462.8150836742,202.4621836388314,1
637718,3655,2069,97.72900018419995,107.67964142730423,215639.76272584917,890.1151363098094,0
252765,2360,242,83.11468102582936,145.93358851819988,83804.15909506078,859.046329706656,1
714999,445,2669,458.2445755577571,86.37865914054366,482894.43659859867,76.72737192820588,0
466883,36,803,163.91909942501704,189.6827991020933,514080.6956192732,106.38840541407734,0
740428,1476,4165,186.04112748144797,455.4171134948769,829181.7799499177,495.1715922466663,0
512154,3958,196,379.9118292141942,307.67392031428716,443783.5792823357,609.2226627693547,0
67216,1799,2188,169.41174121140367,205.97327430613183,570853.0255443127,274.90833748224077,0
855475,1846,3516,476.03122331950135,467.2053972856074,527070.9385134584,716.7977166993707,1
144357,1409,2331,368.96388449940014,24.23211623791116,38202.78375739106,594.9160209188715,0
203862,1709,2360,298.71462128671,105.13808895093068,615214.8965969139,324.8241097485547,0
355613,2939,4842,440.44758027237623,282.9443025508795,828043.2857742523,25.371488042315594,1
454606,1301,3607,24.802954174741377,307.7763115965896,157500.54807580382,750.1502812985177,0
9436,1244,277,128.53134609460437,19.77875328130657,594331.7339265958,214.75366582508272,0
447557,3977,61,232.51816711045498,201.51937895356608,593610.5444464143,834.4737434626284,0
699439,3098,3391,113.48926973576052,324.57698241543636,164184.96405635873,420.29026005425516,0
865265,4617,1914,371.952593651076,349.0352732017008,123463.57373073603,577.0774426317654,0
575582,10,3928,459.6040155268626,319.06995125813467,980051.9429764848,872.9487304090019,1
78782,2426,2592,211.8850599654617,160.28161218046228,393719.16965303756,863.6230009199534,0
191476,1661,567,171.06630005594747,46.76006179895475,227421.7287235293,371.5195752435733,1
160197,2632,3936,480.7753660687831,213.55622320966705,171324.54445437496,208.8888927148431,0
226508,4816,1572,222.42621641377042,64.37721868402774,667601.713583235,775.1460777285947,0
306064,1073,4718,244.52420022464162,473.8118292603335,609445.2973272788,433.0802036021312,0
764122,3226,1201,175.8249361709527,237.58543301131414,643552.1229874175,192.04199355900408,1
776666,4955,4410,454.7742365060692,158.62958717843378,88006.02751145225,904.4253423171502,0
690608,1317,2855,284.4777416409254,383.15203555945004,893534.583498437,198.10419424108738,0
121173,4146,2896,381.08729359082236,248.97429629113194,389266.3968090483,25.807168191231078,0
356903,3684,1237,405.9033591754432,155.01701200622503,313369.40643035795,20.279973767419968,0
484964,3274,137,170.9245209586291,405.98387119540087,462361.4472477392,622.3153564542642,0
455969,146,1030,216.84716566019003,433.576075500561,390066.0657476283,661.6750607175303,0
318718,3041,2157,424.23588720313234,336.5040831443385,863577.0031391459,311.0417050569839,0
59102,1463,2595,181.62767583790512,23.482211203833646,929260.975197892,320.0109892470634,1
495973,4677,662,396.9675667259256,283.16144008326603,303453.21644960623,339.49391505994276,0
288791,1585,2473,470.49616128721857,381.6474559986408,863935.8074599548,680.1585467588786,0
890618,483,2678,311.6051865340035,68.25150604179109,781523.1295330671,58.13379102682858,0
547338,3180,2309,370.8136437259444,114.33537569230168,930807.6723447618,929.1163526913257,0
734966,1250,87,402.5486560205674,441.24755253406823,245750.31218588783,222.52104417744644,1
360261,4769,2513,422.51982444832123,10.060860926537018,576959.1501209791,999.6732052420922,0
883812,631,2943,197.52666892839798,376.363568912988,274544.5847404446,171.522693787187,0
592674,662,2774,25.631729587999086,236.88664625721145,824094.4904843742,771.5464573123775,1
650420,3504,2505,200.93813561836976,223.38607941980342,5324.190571064258,223.41254492962503,0
433375,2853,3311,336.8781148920449,3.5482662474435878,564819.1628863962,80.84680164325397,0
720778,2467,1701,225.1751928903964,409.6991154832464,339203.431271918,874.9333243506488,0
547578,988,3671,374.48157543019926,179.91245031828325,322683.70707782026,858.7512591908919,1
372371,1547,2701,178.49121473433195,270.3828156502714,644906.3238649169,403.57039244960134,1
887226,650,3630,317.37207055201475,338.6503431678297,851484.4493139939,702.3961425404268,1
271968,969,4591,93.20990242698728,351.3147882189579,609195.3913933262,557.0659326839171,0
191233,2638,1648,374.6847183224785,477.99002941303615,853172.9786467225,852.9561136737487,1
304120,1101,3319,272.8479844065129,265.66997661830453,264597.11188102997,315.05596931865443,0
9541,441,3688,102.03219427330029,199.8597754872138,519501.85476498114,523.6723999989852,0
540653,770,597,145.95558674890364,476.851813245854,450536.53906707605,485.37237120455046,1
397828,1344,4546,374.3043542909162,321.05511751276055,11644.899503096218,353.90582625685875,0
551952,4359,485,241.30061783076033,149.0751781382778,556812.1431407401,891.4550645563722,0
51992,3730,646,108.01572019653611,63.23212270178558,661524.324146175,165.8779246625355,0
188752,3907,3090,483.6355951851488,421.27725073259063,591914.4044190701,149.50863952069616,0
366327,1578,4758,357.562509908444,181.09080139707578,736279.8987834215,576.9095353227514,1
686338,4009,4854,478.56741626989805,330.2348606822156,571339.5284530771,657.494229984942,0
618993,3352,4385,213.55252268017162,235.40820968294906,66750.25485075692,194.61925432456516,0
49116,4796,721,237.55017034586024,99.46488989751917,116445.52408471143,390.71744225462413,0
353152,2350,4734,448.97760809250957,300.84330431023255,596474.5775439524,946.5638429787438,1
743584,3603,499,262.5246701226923,30.34153447534116,274979.1919736402,246.617422690674,1
191963,1242,4730,353.6394559528336,206.6712299355961,79645.12903476584,668.3607021173941,0
721748,1126,1674,126.08643874776499,273.30746983183553,429602.74344854674,740.1493936975908,1
149144,2602,3068,223.36323435132027,218.02348705928952,554322.5980836553,448.1286994651595,1
714636,1191,115,61.72493290517755,374.3360876254954,328745.9883496066,937.525986759583,0
989874,4132,2980,102.99001793848083,413.9624772726562,720433.702225778,736.6567352187905,0
536227,4840,4770,0.4717076338155435,385.621537016589,643770.6081012447,457.92457986089784,0
952700,4449,1737,19.632525824330116,19.406473905901056,332818.361091672,569.335201776094,1
353825,73,3612,488.64191158846467,97.0643852229861,754872.5289085606,692.6134434251006,0
4001,1915,2254,121.17684756838115,268.30375463188716,648695.0425330355,592.1901804292182,0
725949,2473,2295,331.65535475200096,467.4110202219006,637445.3787179021,878.6975838260759,0
887475,3047,3631,419.5498493998058,417.47838752605844,553427.700787068,356.88866228040115,1
355755,708,147,275.33022961828215,421.2672541759008,11389.668088552795,299.88574005580494,0
251493,1805,3983,76.5722500419781,151.60409687983744,696507.1834768892,213.8388894952643,1
890124,3714,3454,364.0582186680832,214.72394853935128,376041.7911091565,37.78296806459514,1
499523,2565,4508,300.1257050497915,235.3529736579687,942609.7101586555,43.013964380055334,0
491073,2476,2411,365.62529467368756,78.68579167495521,817984.7710772053,870.0551931092828,0
38305,3611,137,384.87331142854356,15.534065122228158,587694.4695313122,678.3931464059073,0
505000,4256,3361,487.70518384237255,473.45144973025845,252181.98181926942,660.5324154364861,1
331594,2824,3006,286.781640013355,120.35629283175336,203717.3932776666,614.642818934886,0
607275,1736,3553,170.8205563453009,119.97445186181565,340384.8376775491,849.2191446941049,0
151837,1586,19,324.23227845011854,41.68952688437977,476567.94358001853,480.26692566562747,0
108941,67,2243,34.220354621313064,464.2538759718893,296065.5100389471,870.4108285583003,0
824927,3062,449,448.69865916079317,289.868557469886,514929.4953924828,359.4450261822392,1
265518,2429,1949,59.69050566909839,333.51842856267695,165370.42551318594,926.7075043390905,0
667522,4154,946,163.92141894290913,455.78844363152626,977712.8128254999,698.6569800812401,1
621821,342,4237,407.87269031306045,172.81008445039475,107924.55496499386,257.1771360244273,0
879091,2775,1921,298.6561891653559,310.75365556904205,931944.139654372,564.0849216886252,0
385778,2818,2978,196.81776013872104,19.39972736444373,913578.0114026949,533.0305614882556,1
624675,2662,4189,236.71782968751072,93.38626411556467,525360.481819498,137.89882173033396,0
551639,1233,4016,427.27369660109014,415.6229025449712,724910.2718360843,591.2429057506141,1
617297,3875,239,170.00219302994606,383.38417816916785,436048.2979725878,314.78562371695796,0
880730,2402,205,434.8248424060857,175.32134572857345,630034.5775424382,52.34876680960243,0
549640,1495,2608,44.067215488345745,188.40531388710625,340575.93742111867,948.6561577065648,0
612957,4212,4341,388.39921860431537,266.7772167767897,301159.01978544536,641.4903690642878,1
638874,662,4928,423.7738165273682,0.12050234256727466,578229.7861695137,876.918931870847,1
932810,3884,3389,90.90882641866938,120.62216801901393,498129.6741839803,676.0560050132532,0
337498,3620,2973,215.17326618610022,104.11590430410722,579536.3691499811,356.98369214011296,0
207870,1869,4391,82.74988733182781,125.24147337488174,286660.581287023,512.6880723288115,0
65954,2335,2688,353.30206449710886,402.95292126672064,366957.8318169953,675.7467603471771,0
843891,3375,4952,267.6738840308284,139.8369282732216,83897.9606289093,960.2523252014375,1
500329,1017,4167,317.6616733541605,95.76066102507409,52276.37227220572,253.66945912169646,0
806791,4407,1349,98.24348347810557,252.13173039651576,253457.12967301626,874.9770586241177,1
3268,208,4401,105.87293102620976,432.822518186366,74246.85933054576,924.0778052942694,0
82746,2666,817,20.748662754953184,120.67485191874994,103774.7086347407,670.4155146589566,1
876021,2494,821,161.03376759786485,39.268121396399344,812928.405393937,931.2666274013378,0
824946,633,193,279.87233066683746,178.20236792483234,38873.6970166893,397.87858747736846,0
157165,2103,1777,428.9674569986644,373.8259122824889,658942.7939347428,953.0161760404427,1
535627,2960,3646,333.46372372934036,275.3452723473973,272557.7488154005,702.7828771659749,0
131485,3084,4625,217.69816169987573,408.39668478717374,871545.6807081264,42.0057674188119,1
531832,4753,251,476.5600571970689,479.796073804617,484992.28457749955,906.8728318190527,1
892324,1932,1789,359.62260028791593,396.33123837580854,305576.45932782575,484.47280903319256,0
951001,3720,3701,465.082601431275,301.9015394218767,517638.9356894345,460.3269847778329,0
60693,2563,2464,263.7939866360828,246.67079402619024,381958.0190452688,566.4666059796343,0
220157,1680,1168,129.4521373965698,20.034543174133333,564301.0646698303,149.38454677122792,0
223993,237,3894,26.413343182360993,492.1609894070206,114532.86832634824,469.1660485673986,0
516772,4444,1097,363.04242574192523,191.74056128752127,996990.5028125511,831.1272167177457,0
830858,4726,2680,60.65149900276706,76.1141069584334,425555.87769671757,15.482459137515336,0
563045,1541,1848,151.38756413598358,333.3544276982284,348230.6397073687,272.9171603243713,0
543177,3944,3905,266.2354539419487,142.14414454772967,710209.8483162649,2.45458644384422,0
691096,364,505,282.20829388987386,292.8891354655238,363899.4064953325,415.7113091498483,0
833728,2369,1622,300.291598493568,293.38395392229563,833274.3050287577,728.3155104937347,0
114353,286,2473,83.12766517485032,222.86491045143458,454270.72436042526,798.7718291146285,0
869475,149,2547,189.86870241082437,418.0593077725213,719558.4132654349,945.1897611270066,0
86000,4038,1388,308.59711355848333,132.4835307777215,107453.21644188654,608.5046129707865,0
17956,4552,2995,484.9094323168924,224.3162958088671,846119.1855551117,254.62686665289547,0
824274,1767,3817,363.81556884984434,268.84606429548575,735717.9867781098,924.1479491366989,0
70641,4896,718,461.3018785469789,331.81236038364983,211716.77846196567,775.3157538803761,1
196583,1013,3485,381.1060291570885,391.98592525279474,145286.00974578664,574.4284830031445,0
952416,2832,4435,295.85848444620024,197.40364143912802,316292.3487256244,695.640215718936,0
976536,2508,659,96.01168456817227,323.023472048298,976070.5860319043,924.3163550074291,1
744087,1524,4009,333.34282594625654,75.30547653425957,256831.57456705862,712.3940284729216,1
400574,2786,4525,311.6897829799535,466.3240502712393,456127.20894663327,368.374507584734,0
425696,2557,4995,301.23458522863325,191.52940321050178,30020.225717336314,713.0282022890967,0
61477,3726,4235,244.89293399412037,364.7607109882192,397227.5295662325,40.278162735387866,0
306956,4577,3765,264.3283019946378,10.170540941088824,571320.0154331027,386.4155618305812,0
167281,1602,2990,167.22126355905203,102.5935714524035,953124.6125079651,406.3230318455793,1
675511,2409,4638,259.6563463211516,243.541272161789,516736.0449400644,166.83823442083468,0
595469,341,2105,98.77795283923912,439.12623386617327,819107.3261776877,23.085480551770175,1
698647,2818,1256,402.5871986801884,263.6275749753386,547127.6425689006,133.38123663774283,0
637145,2497,2483,92.8884773493539,464.9352411469395,40785.0134355181,654.6214957970551,1
854883,4931,384,42.48314494473321,241.89844829139818,315008.27518977405,802.2888163636875,0
414569,1726,2608,218.12301317857867,245.22454836797496,575549.5078311033,988.2034927269742,0
186142,1690,194,329.15371975303094,59.873394250265946,950593.9659311243,346.3635031084943,0
898321,3268,3808,218.8584124667707,401.3281220761099,859130.3597512334,599.3792222611017,0
634737,4407,3720,138.3770659756543,123.48270623353125,228355.61417884764,937.144966815122,0
538686,262,2582,279.08559194522036,449.8062446861575,220109.83001916352,167.04178133815262,1
959060,1443,2566,173.50116770609998,455.41211016519804,201172.96711390076,717.6455863427427,0
178032,406,2764,466.43384506331654,471.65505593707485,922498.8963025032,754.9787331491632,1
918233,2191,2799,461.322569801786,260.115244551545,852666.1531017206,88.97553586933837,0
968022,4438,2340,251.18590998604773,338.54689239182215,774883.4322529488,861.249385183065,0
119181,244,3407,163.94199700912927,389.2579400308318,392735.11422422755,813.1050471108439,1
66235,4586,732,368.56620697831954,65.5073093252328,504380.7042987668,33.40300657743445,0
564243,4108,2873,18.35647174153332,300.4785974987486,464331.7447951528,91.08441488005148,0
178353,561,3121,237.38450302182562,17.148950651655838,253398.10755937264,49.12689389185232,0
79460,4138,4781,168.16169713516678,248.78304169436294,505028.04614876694,334.74353179936224,0
409996,2726,4178,460.2679425512773,77.4213408101137,30496.547852754462,509.28899067992614,1
195005,594,2605,6.001513636341271,91.46146298104235,131810.37349745916,532.3477279546288,0
466153,1827,2383,276.40743785917454,182.52378334630077,886589.5961689464,267.66675976944265,0
941971,3230,532,370.331790533313,216.2185833582515,751679.7670314233,911.5968865602741,1
954444,3288,4317,242.50899376202062,311.58621226609364,422868.40905908705,368.2627898719132,0
725257,4074,635,42.70151508136083,37.21420921925783,517150.3622838772,45.5501559653525,0
952775,134,1770,486.2306950139511,251.8458806187223,369998.88595997746,300.22711154138636,1
59164,3139,3805,259.00521568804896,91.31256512655057,740779.8671606724,531.1094225441554,0
475854,3920,2371,307.0931221595057,286.9875875158709,784187.1792320795,408.22182258823204,1
51935,73,3,118.30489135375366,318.70230613059175,763285.1902031591,273.84251909925916,0
720256,4495,206,241.7490425534019,278.3546282764269,722611.7248344496,131.3232497643174,1
425524,4226,4136,214.57474597916092,369.1477552391538,204504.33869279583,819.1645000962297,1
840531,2979,2622,37.44792100099187,167.80462212045066,337969.9792404788,996.1452421241919,0
454138,4362,4740,53.08017677373361,382.5532958165654,469845.4349836749,329.54213352388206,0
5487,1986,2891,418.73625980938726,216.38354085409682,330792.9914276556,381.6210441766039,0
139408,793,3194,119.90997610329512,242.0922491612984,754940.200158329,618.0375246769571,1
873333,4260,2667,97.47913574931528,324.0510636305357,329353.5242499547,718.4414747355413,0
650309,95,3307,252.45572562506962,9.17919199961198,138232.08678533716,392.0295348035913,0
627084,1134,898,384.3735656812565,326.99711071012416,399040.4520483041,904.9295169818153,0
220185,4918,1086,30.97325928949396,309.29257453605766,979914.4327823804,560.0039892289184,1
666491,238,1280,288.4039598191279,154.92355837663996,225881.4129335759,450.390076405931,0
349653,2947,671,59.60522142028668,42.89714244974474,612158.6589432291,646.6727531599051,0
761316,2531,1506,18.23052541280923,45.46772495652057,432973.0498397063,952.8038482491731,0
642613,1961,3576,26.371976081108695,461.6118734926143,71024.56764932664,794.5522944217055,0
322711,1049,4815,417.0820541042207,344.6396606129186,487876.6059980595,40.01313053512434,0
197776,2530,1956,58.986241814030784,63.551306885370195,702164.3286483125,332.30991073995966,0
289337,2965,250,22.575682206145974,178.36158465445317,513219.97582781874,470.5446849512227,1
787495,964,1893,218.94994357145615,296.2414969507982,872106.0637465811,314.51757220910525,1
608365,537,3440,421.9967359710124,417.78585254532436,288937.01665758266,700.1875608304565,0
89781,4224,1854,131.20418824465096,21.830464356504265,86249.17130396492,826.269149862581,0
152618,3680,2855,210.85630876295818,118.31656573500443,936565.6116580061,731.3450951852716,0
545978,4188,1504,19.961266281875613,444.87449514769,378196.349528219,989.3332868282753,0
797607,3725,3386,224.53925706743794,4.582775091908243,576405.5514536334,272.5476478930291,0
350606,543,3572,288.8065403185668,100.6995513969437,792003.1261301959,874.9894950244214,0
912607,846,3793,285.4535268760724,479.512087986483,324313.6638755806,766.6226651744862,0
889466,3604,3427,166.21334608718257,306.70092326108556,716164.5381776112,362.1787575581461,1
533637,3037,44,157.76659033156776,130.83568331875324,135418.84981782804,734.1245436569686,1
941219,2495,3613,53.31180946829895,33.495547197923806,291293.74720550526,104.07595641824696,0
